Area (Pxl),Mean diff. to neighbors (abs) Layer 1 (0),Mean diff. to neighbors (abs) Layer 2 (0),Mean diff. to neighbors (abs) Layer 3 (0),Mean diff. to neighbors (abs) Layer 4 (0),Compactness,Mean diff. to neighbors Layer 1 (0),Mean diff. to neighbors Layer 2 (0),Mean diff. to neighbors Layer 3 (0),Mean diff. to neighbors Layer 4 (0),Shape index,Mean Layer 1,Mean Layer 2,Mean Layer 3,Mean Layer 4,Standard deviation Layer 1,Standard deviation Layer 2,Standard deviation Layer 3,Standard deviation Layer 4,Main direction,Number of neighbors,GLCM Entropy Layer 1 (all dir.),GLCM Entropy Layer 2 (all dir.),GLCM Entropy Layer 3 (all dir.),GLCM Entropy Layer 4 (all dir.)
430,45.6961509270677,74.7331297997116,61.370942314479,114.814799156226,3.09858215893463,7.12740007302787,18.2651369491311,13.2430231858133,56.3424876146565,3.30336333186732,291.604651162791,417.388372093023,268.725581395349,435.613953488372,21.6132383364907,32.9075569839552,27.0793673539446,84.4514710830479,123.976066945933,17,7.74548981753887,7.94062476275915,7.80635184368133,7.99144094395034
10,214.078861788618,314.151219512195,173.785094850949,223.254742547425,1.41535802826428,214.078861788618,314.151219512195,173.785094850949,223.254742547425,1.26491106406735,463.9,641.2,380.3,463.0,82.5378095178203,116.972475394855,68.6120251850941,84.5624029932925,70.7390727702859,1,4.51411546898881,4.61154694427574,4.53144414850281,4.43826014913576
218,41.4163059076676,65.3146277206068,59.2118062568356,142.900511115901,2.7218704393342,-27.9675494926728,-42.8092538768287,-34.1896030672609,-27.4678442412988,2.09958493058365,260.275229357798,365.032110091743,228.720183486239,404.504587155963,32.1312878927165,41.8801684598617,32.8384935228014,103.204182037198,6.02322766827271,8,7.24493435877538,7.37156603044897,7.31696334228083,7.30353402522999
8,241.043815442695,368.614808153477,260.788452406392,377.575667189021,1.125,241.043815442695,368.614808153477,260.788452406392,377.575667189021,1.06066017177982,547.875,810.875,574.75,817.375,154.759844194158,234.82569998831,170.51814419586,205.590574625881,44.9986730800778,2,4.31050902910717,4.38080092218452,4.46213497485465,4.46213497485465
914,33.3910319818068,56.3667487528136,47.9679746612706,65.976486865556,2.3166093622825,-7.28359673302212,-20.3128693339071,-17.5248529929223,-53.7999546626541,2.4477024461258,279.614879649891,373.261487964989,236.356673960613,247.658643326039,13.8239334225103,20.2631080944142,15.2576602810708,17.8986783834722,117.15544127661,8,7.36225746851657,7.80613595479877,7.4289169152074,7.67740318551661
11,256.90072112197,348.781724817975,225.064000233345,267.000073305908,1.36363636363636,256.90072112197,348.781724817975,225.064000233345,267.000073305908,1.20604537831105,491.454545454545,644.909090909091,400.545454545455,471.818181818182,110.712866655033,145.795906255943,90.7287301759418,107.478385295766,72.8914112573369,2,4.79240371473272,4.70492438781318,4.76089702470727,4.79240371473272
255,90.0069633962921,172.263222170339,152.468315178378,132.941745096343,1.77924180485048,90.0069633962921,172.263222170339,152.468315178378,125.059691257859,1.84736165870119,366.576470588235,557.725490196078,405.427450980392,481.537254901961,29.2340292463188,47.3587387349328,41.8925988055046,43.1650455935345,60.9344448846557,5,7.25799741932939,7.35761981748169,7.4370767028875,7.32097845521643
89,91.0395937082843,137.983548470465,105.454682452661,136.529116819236,1.91011235955056,-91.0395937082843,-137.983548470465,-105.454682452661,-131.914846701418,2.01399597201208,206.696629213483,279.033707865169,167.483146067416,312.393258426966,34.7822777082006,52.2426166899332,37.0132415903229,83.8999695969637,100.179637868152,7,6.52228202919188,6.51435976591178,6.42601381014466,6.52029709618405
265,43.7936062360543,85.3324584784899,66.2396210516829,149.02300370957,1.82005723569331,-43.7936062360543,-85.3324584784899,-66.2396210516829,-149.02300370957,1.62788205960997,198.233962264151,232.818867924528,119.543396226415,180.91320754717,21.9484382338297,30.4350409803096,27.8966929089829,50.2350326446194,70.6803055134103,4,7.19454802943355,7.2949533228266,7.16139664083918,7.30780536021196
146,168.877557472561,285.599178870808,225.671609148442,212.87855594504,4.09342324694725,113.956085501909,188.012355184726,150.92037284825,157.027816782264,2.52419796023722,528.0,802.808219178082,581.047945205479,685.27397260274,66.5595829478504,102.52305554726,80.9426765021979,106.212794971817,22.920871664982,8,7.05945363152437,7.05500867755008,6.99160666887337,6.97514239067789
60,47.3234716200822,77.910040135558,56.7717202078872,194.039020757459,2.33538089198207,6.13003000571039,0.0186441714876272,-9.43876951771882,194.039020757459,2.32379000772445,257.266666666667,349.783333333333,209.833333333333,556.7,24.6420147083977,37.8365307018965,30.4084235405622,94.1090325101686,127.95429922202,4,6.29969568696436,6.31946139383657,6.33686305850854,6.26279677844366
70,106.074659440414,176.661215864691,139.436426586807,148.087885963462,2.76785564919299,-34.6438387280846,-56.0690039155284,-47.9716320212511,-78.73665616108,2.33069578820207,326.657142857143,473.557142857143,311.085714285714,438.0,44.4412568017879,64.7559452790213,46.3600021130108,82.0162004902516,99.392153382993,5,6.48405048245229,6.43924283702092,6.4119912246033,6.43279513366542
147,95.4497429109717,159.989325930749,120.797396935925,167.911822090754,3.10734199764233,17.2178292235108,29.0619479083917,23.8967999601935,-5.43455896807068,3.87649466455892,415.503401360544,622.0,433.421768707483,556.727891156463,63.0772525111003,94.8172606921866,66.8307767679107,83.5259182409975,110.424517393327,9,7.20712799856547,7.18593167349949,7.19646904279342,7.21200812276956
150,41.9481326686486,72.8202759370894,64.4050892924686,57.8962762989969,2.66056781926104,17.6326225268319,29.0111506985707,23.8233479523831,-1.42485430144976,2.40866491373679,280.366666666667,387.433333333333,248.586666666667,344.353333333333,16.9993790736274,24.8696378921946,21.8742425900621,62.4081337291507,167.17344463236,7,6.80757482716084,6.9110668619469,6.97557801857727,6.91689621458257
127,11.4686452109073,30.0638412175074,20.9442606492036,193.054358091479,1.97368703067087,-7.01419386638196,-11.1510567872593,-17.9282832312865,43.0231492010931,2.21839127354028,202.874015748031,252.51968503937,122.685039370079,408.023622047244,15.2372275807054,22.5132858040775,16.586542684562,68.4804086665138,71.6417550311394,7,6.60409653014688,6.77769207573817,6.46691133329926,6.91174759189269
318,47.2760073751534,66.7687736881549,54.0397472332398,157.069146818824,5.97919720674492,-37.4081260248268,-53.3871556729538,-40.018619617556,-83.2773269326658,3.44874874766607,249.352201257862,347.210691823899,213.87106918239,353.660377358491,21.1846147937482,29.6569952955729,21.5610668395457,88.412898557304,11.3334660948965,11,7.39324340322459,7.55957352456097,7.38403717523302,7.80793868008578
320,16.5754218897621,30.2388941203568,25.7631930735059,31.1820552391693,3.99228372067989,-1.38073935226737,-4.57865098319398,-4.88124471085994,-15.7717535168462,3.15844601821845,291.475,402.89375,263.196875,287.896875,8.65588672522872,11.901206280772,10.4661055428639,17.7621082711024,42.8445107058293,6,6.64250190635121,7.06111876283764,6.86293912611695,7.27755327545394
383,50.4239185729474,83.0665331190855,68.0783904896713,65.2563673195106,2.9035484327964,-20.5688072779545,-29.3960390388455,-20.3744069224789,-43.4823362304114,3.73012575124545,268.42819843342,369.629242819843,237.79634464752,280.190600522193,22.7609770640676,34.2046273754215,28.3677875494443,37.1387591504086,12.3372315610491,11,7.62720549307853,7.80664745998831,7.66626732333626,7.72190889074753
117,38.3717602975591,66.9723054629167,55.8764084043976,79.7636845435769,3.07656049384833,-11.5602405691921,-24.3141248606857,-12.1119750248301,-34.6862145819298,2.68105094842194,300.025641025641,408.606837606838,271.931623931624,285.008547008547,22.362002853001,34.5146958084725,30.4076931605432,32.3579065296694,25.9521133794499,4,6.73653055938951,6.88246885860681,6.79227471266478,6.73717569795804
259,69.9090255823679,127.149181093564,93.1662501531257,237.952424115175,2.19587760450269,-69.9090255823679,-127.149181093564,-93.1662501531257,-237.952424115175,1.92624627460372,189.833976833977,236.752895752896,130.725868725869,237.440154440154,26.1508735839569,36.7011401529408,31.6676476859207,69.4050230842104,71.5185924740791,7,7.32906995490571,7.40551260041348,7.33445486920804,7.43885919639681
242,19.2227425280885,39.7656182417429,38.5459228494855,182.779352464398,2.60622560479712,14.1683757088518,39.7656182417429,38.5459228494855,174.992924581008,2.18560277821297,243.896694214876,353.425619834711,220.04132231405,648.198347107438,15.8917330443985,19.8062058432466,18.2860180945886,68.7687008176246,155.739720697158,7,7.08830143488683,7.28957513789872,7.08478198321316,7.4968807996363
59,64.5896209866641,112.594837464424,74.0362927820548,213.70778519704,1.64700652604059,-64.5896209866641,-112.594837464424,-74.0362927820548,-213.70778519704,1.56226693176989,206.474576271186,269.28813559322,159.593220338983,263.084745762712,19.2207126379845,26.5719686935839,20.6964490887605,36.0373102965516,88.7165862727074,4,6.09469325365814,6.18224656829651,6.07007016101283,6.14209736558622
52,76.6429421717355,135.450227468313,120.654187026941,121.677843700821,2.06413663021451,12.8145793580786,13.775505131826,8.20365226758292,33.0959439575619,1.52542553961938,272.961538461538,379.269230769231,240.5,425.903846153846,33.9155974660522,54.9108071836695,45.4610991778855,98.0218303031335,155.77482908086,7,6.11295904755306,6.09684959265708,6.1618972538326,6.07774665768808
97,10.542003597191,27.4708129780564,25.1997331037393,115.424584097533,2.26717467124664,-9.16286568015229,-19.5401692569751,-17.5993109915549,34.7729615636406,2.03069233026724,204.59793814433,262.432989690722,132.185567010309,590.412371134021,8.9358074924746,13.0422842984484,7.17287257430096,29.5124480384648,75.4027780166367,4,6.14263702911833,6.34019953820571,5.93835915345623,6.65992878331777
269,14.4892584815631,29.7358698048749,27.2994896936095,92.2966674213746,2.37918215613383,-3.2009040266018,-3.71345124819958,-4.57400987283401,92.2966674213746,2.10350212493144,219.308550185874,298.810408921933,165.434944237918,665.847583643123,13.3329385476119,23.8361297455234,19.9436111695921,42.1465292652369,80.1080858309811,6,6.98122912370811,7.33094535941715,7.12094501616495,7.62179432368942
129,31.80332610387,61.487325068725,37.8620261338607,256.459772836322,1.88568801807862,-1.26098583877728,-9.89995126163578,-24.579336963806,134.501806214341,1.84894690328381,212.418604651163,272.93023255814,133.15503875969,542.565891472868,26.5597754013628,41.8748941540277,26.6883970411564,106.285912851689,66.4274688359272,4,6.878327470429,6.93425797778851,6.67320761329088,6.98020265612255
95,49.4755698283711,83.1070306086462,69.3130849364827,95.3806353975318,1.57894736842105,-28.1153047589178,-39.6211124233524,-53.0826784116962,95.3806353975318,1.43636969291922,236.378947368421,330.168421052632,182.315789473684,467.347368421053,16.8991927227736,26.7017257993715,20.1176869853342,72.2987614978805,85.843723409528,3,6.42270665313578,6.59753432085447,6.4488889033148,6.62014030464134
87,91.4638400272171,153.199977584243,121.442780076879,93.4384387786419,1.56743421195805,91.4638400272171,153.199977584243,121.442780076879,93.4384387786419,1.92980256270803,413.183908045977,607.873563218391,425.298850574713,449.298850574713,30.4500830399687,42.1978930120897,34.20093261568,35.3791012220005,28.2928674662563,3,6.47865202048632,6.49800221997059,6.4859884777864,6.57335505795094
125,24.2760604496824,42.8701220651246,35.593935661578,156.131251074679,2.47677421070676,13.9489471542337,27.8057808988931,19.1001939936314,62.4053614926932,2.28078933704979,230.808,314.752,177.712,556.12,15.5572213457288,21.8480776271047,17.1510074339672,50.7911173336443,109.444147787476,6,6.62970018581749,6.76749358811342,6.60684559903116,6.93574204226464
145,21.4215606643818,46.3744471089576,28.4444820050955,224.566932395524,4.01823036217999,-12.0346693137465,-15.3433647017362,-17.4883431612687,19.0374441922575,3.11420549451525,204.179310344828,282.372413793103,139.827586206897,585.089655172414,23.2538225157359,36.1590251675865,18.9279376903055,77.899485832607,83.1380352049819,5,7.04696478059383,7.14453451484751,6.91902966291368,7.13651712691743
364,63.0711728434722,104.496527384934,79.977286720061,80.3344613361811,6.83033786723188,42.3239449044359,69.3300694180542,52.3393237978376,42.503937168894,4.45521055606815,345.200549450549,495.164835164835,335.181318681319,369.967032967033,37.9932165681269,58.9907822444149,39.4082615650546,45.7360921151548,86.6096365422371,12,7.94157273158195,7.93731470501894,7.9818557686783,8.01066530770368
380,31.3874450522941,63.9817545987953,52.768437503387,213.212431164003,2.6668342896988,5.20899228394846,20.900516978535,3.23771216854458,213.212431164003,2.46234804500437,229.213157894737,331.144736842105,173.657894736842,775.394736842105,21.4278307845888,39.3191074306281,29.6180744210351,70.7425426509416,80.064776023482,9,7.60035526517291,7.88233803960067,7.59085140135576,7.91126081738981
134,40.9977346002063,72.5790886651632,46.2246745392659,150.093600909963,1.91044776119403,-40.9977346002063,-72.5790886651632,-46.2246745392659,-148.23662158409,1.81412369372086,178.186567164179,212.208955223881,107.373134328358,284.477611940299,20.0626510913352,21.7324554824462,13.2758740003999,85.9140247458383,73.3620018260514,5,6.86799794492314,6.87131809227471,6.6522756562079,6.80114000439623
37,22.874289150001,45.3680258045526,37.4423324991344,175.076967032559,2.64864864864865,6.19970287481068,16.4581446281752,13.6396093214112,-11.7100345262824,1.97278784766429,214.675675675676,295.486486486487,168.108108108108,498.810810810811,18.0884524221933,26.9520310838925,19.6685835153888,65.4943108062924,92.0914616349003,3,5.77899714523329,5.90205654202684,5.83649630566758,5.90136956809492
218,45.234111224417,76.1394011964374,55.8594218992466,116.193300853927,2.28822538034671,-38.6054770039037,-63.3308945610805,-41.1792678548261,-111.319163437902,2.50595620747081,264.752293577982,366.224770642202,238.903669724771,277.004587155963,24.053707476465,34.3563347148548,25.8528809694979,35.1774659035919,123.601892174746,5,7.19859268928768,7.3367786537263,7.18828845755472,7.31939579917649
122,39.4086570446553,77.0354135755257,58.5382915437396,225.411237389582,1.44262295081967,-39.4086570446553,-77.0354135755257,-58.5382915437396,-225.411237389582,1.222232571574,179.786885245902,221.295081967213,109.081967213115,302.770491803279,14.9793461676329,20.8470969495224,15.35566866224,63.9147468662063,107.11073795732,5,6.47465802879682,6.52329121915303,6.29625602115199,6.76584164795641
113,50.1170150726226,85.1337089802964,71.5603281367431,76.9109744554164,3.22422914312328,-28.2573698616209,-46.8588212262675,-35.4924174097089,-76.9109744554164,2.68105447489325,220.87610619469,285.017699115044,165.513274336283,281.477876106195,30.0242181725633,40.4702408530754,29.7095422960034,71.1743586802309,155.062919825695,6,6.90599059955313,6.84342302029536,6.83246499761834,6.77660034894284
135,49.7131354974175,89.7805236568161,64.9851401331036,174.152882094788,1.63703703703704,-49.7131354974175,-89.7805236568161,-64.9851401331036,-174.152882094788,1.67829278335655,179.02962962963,215.585185185185,108.42962962963,263.525925925926,14.8921757934436,21.4353066951199,17.1155293317873,61.9985459363099,64.809041745664,3,6.64001683266579,6.74080333329568,6.58911080592953,6.91943602675607
186,43.5767307136559,78.9455046603415,74.6632771907204,175.416266943256,3.8723631742474,19.7205940496772,43.6695380117386,43.9938344100429,30.749709109466,2.85961874291639,272.543010752688,402.451612903226,255.639784946237,599.467741935484,39.503379188108,66.6848657088161,53.9374820096855,91.9075712201629,69.4463559921564,7,7.26324399934523,7.1968659978747,7.23443413710509,7.35630979694993
222,24.9751059443191,46.4525699870459,29.9103834413011,165.809674427182,3.17547234828025,12.1431756596183,21.0902810660511,12.057677085161,40.4919343980434,2.95308664294171,212.18018018018,276.531531531532,146.22972972973,461.193693693694,19.8152267405233,33.3509376449683,24.7871373741752,68.6724393348193,84.8691041850048,8,7.27521265596234,7.44371106425465,7.22052725733083,7.46514295235562
259,43.7383501305514,68.1751831698091,53.5423433418615,62.4725579102746,1.73737107869358,-21.0162764974265,-38.5371670250544,-29.8393249595978,-62.4725579102746,1.73983534480336,289.11583011583,399.07722007722,255.351351351351,279.335907335907,28.1095845850917,40.0740846557708,25.5676124629218,42.3008062421123,26.9057049757682,3,7.3378924425094,7.48137438569376,7.33986876947073,7.41234823854406
285,117.761537671524,186.328795094699,132.30904553739,134.499084561585,2.05751936437523,-95.842233774995,-143.048450576828,-91.8332491795211,-118.320014897055,2.90250950101955,291.143859649123,410.505263157895,281.775438596491,292.810526315789,50.6997042018564,74.5220382358501,50.50383442348,52.7792412814858,130.076175435136,9,7.67474621294917,7.67638443897089,7.6676120914857,7.63352679807877
395,27.7788293491406,46.6617670624225,38.6498792438633,34.1439125963892,2.06511671144776,14.2467134091953,25.1293409267043,21.011819520149,8.20853247693343,2.28935345469116,301.883544303797,423.169620253165,279.972151898734,325.574683544304,10.9577604472898,16.0494201514431,12.5131519338132,21.4622746346886,170.269935169146,7,6.86824137356109,7.25113505773968,7.02513450955994,7.33790465710953
174,69.8352258877108,120.372168376602,101.181194574434,143.574616376014,1.58620689655172,69.8352258877108,120.372168376602,101.181194574434,-4.78866557747974,1.32667157626308,330.419540229885,488.436781609195,330.396551724138,437.195402298851,18.7632518018444,33.8581222192941,32.6629986737636,53.7368725654369,104.854771502092,5,6.78445041146488,7.01696977817094,7.015561766459,7.04902427163398
219,25.253938311558,44.488106989218,33.8353409839133,147.664822149413,2.18696650492508,-0.378422999074493,-2.63942918410762,-7.87926794155057,26.7656849461083,1.99342526627848,215.114155251142,272.48401826484,144.223744292237,407.89497716895,17.2067930355866,24.2086340746895,17.257654847066,47.3525871417575,96.6910532296626,7,6.98471364003932,7.23365581967029,6.85983560584121,7.37651764031867
97,45.5170825080919,86.5046872086763,66.3010353197747,180.093334473418,2.21102995005681,33.8615308933502,52.8230489986905,40.3051420027944,15.8721044625817,2.1322269467806,270.484536082474,382.628865979381,241.773195876289,403.536082474227,27.1407607647221,51.8579184198297,53.7919829144534,72.4141954893122,23.3964122414462,5,6.44720687761415,6.60892136838499,6.5982394313365,6.67330479387708
119,26.1044379763154,48.1927913557989,25.8903417325015,182.726832094311,1.34453781512605,-26.1044379763154,-48.1927913557989,-25.8903417325015,-182.726832094311,1.32921282069091,177.134453781513,211.621848739496,107.302521008403,278.050420168067,12.4549098480678,16.487322145823,9.90505738053766,57.7289885003093,92.3023452831017,3,6.50572855079424,6.53897143436173,6.26217525586712,6.77024243128222
128,61.4772869887428,100.786041155747,81.3687646063464,97.324706715075,3.1171875,-29.9077442645403,-39.0081273121022,-27.9447097804138,21.525803487824,2.34229121268044,270.140625,376.4765625,240.9375,414.9296875,28.5423847043196,44.1550826710085,29.5554959990524,77.6024709249154,118.318700771014,7,6.78931537680113,6.92323160061771,6.87278431031307,6.95780575970679
89,66.5264468952455,119.403043794214,93.7766950683206,130.430904214759,1.43376768198364,-66.5264468952455,-119.403043794214,-93.7766950683206,-130.430904214759,1.21899756200731,203.516853932584,252.988764044944,146.584269662921,268.101123595506,27.0039998533511,36.1623972501397,26.7765657181353,82.2453229357448,93.9751641548714,3,6.54781867392997,6.43353554045614,6.42506083275185,6.5447834279919
47,55.7236281061745,104.790026806529,84.9898851614342,131.842681592987,2.48936170212766,-29.7113536303707,-38.6924413133147,-21.9676392446989,-74.1567990352005,1.96917738522158,213.787234042553,289.617021276596,176.617021276596,219.31914893617,28.9437724681822,44.9191013681592,36.2124659337022,47.8055041712032,90.7132437432581,3,5.97080728846635,5.99302590752606,5.96940248566094,6.0097933379455
33,67.0020215999032,120.369390303816,99.5356150563342,103.742622943838,3.47278653769751,32.8129343253587,43.4661967393083,30.3939915865442,11.789848447304,2.00189304349053,281.272727272727,379.333333333333,232.454545454545,363.818181818182,26.9311948527787,38.5224583584665,29.9647175444831,60.4831329082017,76.6698047820038,4,5.79682098801195,5.78229975223337,5.80105216169923,5.58562718528187
241,57.8856820782168,96.4445492708725,73.2709844917473,68.6830607913466,3.48547717842324,16.6423196511208,26.1792623220542,18.2946511020812,3.80531456231336,3.15636746936407,330.103734439834,465.145228215768,305.058091286307,323.792531120332,35.9353041678936,53.1306194787217,36.8086442762057,42.6228089716149,50.9962533692528,6,7.48751719834492,7.53228598887248,7.48492034966991,7.53678423759236
17,242.209081527348,384.435913312694,268.459855521156,268.248297213622,1.71281316595656,242.209081527348,384.435913312694,268.459855521156,268.248297213622,1.33394593769983,533.352941176471,794.941176470588,550.235294117647,561.058823529412,116.497382538872,172.494320652709,121.274375069274,126.100086573761,115.390539535675,1,5.13690838532898,5.06957633234894,5.10677580865053,5.16748840800074
65,23.6982540054325,45.9713655588032,28.5383809663969,172.259188798321,3.57278601547188,-16.0928520941482,-32.2040740268058,-24.9297609695416,-63.4684936429203,2.29464258990036,189.369230769231,233.769230769231,113.107692307692,453.061538461538,19.4703476566245,21.8384059933724,9.34982200887436,43.2053689409712,83.2787012573329,2,6.31012443505518,6.22532521791511,6.06875615860763,6.37860314934078
16,231.168640350877,340.307236842105,223.349561403509,222.251973684211,1.40172196625663,231.168640350877,340.307236842105,223.349561403509,222.251973684211,1.375,522.3125,750.8125,505.125,515.0625,179.351163485911,273.51787390178,187.815027021269,192.843028377357,117.247721223407,1,5.0902996072371,5.13362130602209,5.13362130602209,5.0253170590596
590,32.8383946243009,58.1569660639561,48.3222010600292,154.095127362672,2.25318743280176,-12.6916880972065,-17.9961103455363,-23.0557982879834,149.319149919011,2.07905209822136,218.237288135593,290.484745762712,151.898305084746,624.079661016949,16.3557267046018,27.4828563731446,20.7824852229592,72.3142302137728,87.3881163040889,7,7.5577632132581,8.02593266821014,7.61660864511901,8.16773899618444
439,43.3751769973766,66.365293535217,51.2386383449599,86.6134006486285,2.79114872229852,-41.3660653800645,-66.365293535217,-51.2386383449599,-86.6134006486285,2.72046157144908,186.774487471526,220.97722095672,111.170842824601,159.414578587699,17.3797642562527,22.0186177284879,16.6421663587398,38.8600827189372,83.6582049330246,10,7.51085015825805,7.69517696717648,7.29942981351686,7.65775201946678
160,28.3737573721926,57.0340933389637,46.7778755148952,150.673406062544,1.61330225882505,-19.0025490167563,-37.8021023293398,-34.6432165488324,150.673406062544,1.58113883008419,217.9,279.59375,148.59375,584.34375,19.4541769293897,24.5199655574289,16.4104756462907,79.0269769505167,138.821867004375,4,6.85505695915246,7.01274038834974,6.70252511483138,7.03608772741452
16,294.550333823358,473.472592243537,342.365461399627,373.714164713845,1.5,294.550333823358,473.472592243537,342.365461399627,373.714164713845,1.25,601.625,908.1875,638.0625,710.0625,95.8963470367876,150.094644620486,102.309865573902,130.803989211912,119.20969149213,3,4.96973173190513,4.90823681950225,4.90066130760447,5.03880215620578
79,31.8159801237377,61.0303144111791,50.5568257241739,160.797977261414,1.15189873417722,-6.6162456146589,-18.4405452934623,-25.8661700564168,160.797977261414,1.18134229597233,241.316455696203,316.873417721519,183.620253164557,526.784810126582,14.2398480860529,25.5324896467165,18.9444917330741,50.8167895324143,91.7084950640974,2,6.34989618489127,6.36494326395848,6.25501028382749,6.42074288853443
113,104.016974055862,168.234975984509,129.200793807687,129.712664427215,2.47177388714337,43.7125586151076,77.4786099777278,63.0874393800353,56.2620261205545,2.06958591044391,367.469026548673,527.761061946903,361.964601769911,393.690265486726,48.7711054012644,75.6651068546953,59.1746969968113,74.8675620822656,105.663987862581,6,6.82023707449779,6.85619918455027,6.80850608208872,6.76598948220138
156,52.2546988611064,79.6172083688937,63.8366863812277,148.847204435542,3.68423818579382,35.396955866615,51.7685476581378,36.0588037228385,51.8538612766127,2.76221065313775,279.538461538462,384.429487179487,233.807692307692,506.666666666667,19.2348457217837,27.5797473490891,28.3148768056779,93.3750593542073,112.161679054349,7,7.00513540015886,7.07853162530494,7.14346921862333,7.11694171319383
636,56.3838459271864,96.4192734387759,75.9610560647177,75.2409774927467,3.79280569240725,-13.5610445517598,-23.1047024022479,-15.1310710647144,-36.7939215731203,3.52907955644574,277.446540880503,375.627358490566,238.877358490566,265.946540880503,20.6758139014483,32.9329575313933,26.740790278534,41.4113469697113,66.7357551228204,12,7.75747972502845,8.123814724644,7.88214180375015,8.21950625515749
12,162.67656996366,212.217165608978,127.129305591531,160.143384411592,1.25,162.67656996366,212.217165608978,127.129305591531,160.143384411592,1.15470053837925,359.0,445.25,247.5,320.75,86.3153134347164,107.937578411475,61.9118997716379,78.6766854495875,108.026057255945,2,4.79893681492106,4.81337738118273,4.83871895043949,4.83871895043949
115,94.4780596387725,166.954090023611,128.056135743701,112.991154867215,2.281629807734,94.4780596387725,166.954090023611,128.056135743701,112.991154867215,2.42451250142482,417.460869565217,624.313043478261,432.617391304348,451.513043478261,34.3005354138769,49.7656010438835,35.9653414344843,36.6514405001665,162.55572219259,7,6.87497799045414,6.76339631325565,6.75280138678262,6.80676676880697
598,29.4140686589911,41.5999937308856,32.3882826261955,33.3624265982855,2.02233231616859,10.8060337601308,6.61007620245483,3.30154011708746,-29.3359905070034,2.20822421429573,217.33110367893,259.555183946488,140.610367892977,163.229096989967,18.4367508451201,22.9602564475386,14.2314959786761,16.612121018594,62.4332121171883,5,7.44472048101108,7.70457401997942,7.16745609692417,7.42923433019252
44,80.4694413281754,123.606680528691,89.2291879432624,110.443689555126,2.11643774371893,-80.4694413281754,-123.606680528691,-89.2291879432624,-110.443689555126,1.88444590361102,220.136363636364,295.772727272727,180.75,312.386363636364,35.6775909482096,47.8096907428359,30.7409447125195,70.0935141303423,111.519541806104,3,5.97732176196826,5.99456160738941,5.90355352287866,5.92818000694006
225,44.8633771979137,75.4728123373277,56.6145551027315,73.6851374957398,1.70505597885395,-4.73320302987084,-7.30444299418693,-3.85750920474642,-24.575246116157,2.46666666666667,300.955555555556,413.982222222222,269.031111111111,289.844444444444,31.037436574817,39.1923988599199,25.6366735770998,35.6800321098234,94.7606899533329,6,7.23771797879213,7.40132165502401,7.21400043294399,7.43073885703013
70,60.4488383922527,119.593837515545,90.0253191405368,220.814013803175,2.14544655646715,-29.8057470135523,-50.3215622681476,-23.7854848214867,-105.816480422442,2.21117292726863,251.4,339.485714285714,216.971428571429,300.014285714286,30.2127692966306,45.9203480751938,36.9969000356097,64.6660637113345,37.0207533623778,5,6.42113701861722,6.36351945738384,6.32201278647896,6.30845119235626
18,173.675513871034,220.08902583172,154.6838780007,201.696784308821,1.66666666666667,173.675513871034,220.08902583172,154.6838780007,201.696784308821,1.4142135623731,462.888888888889,632.444444444444,420.611111111111,653.944444444444,93.3570737002642,136.237628275101,91.0702652344691,140.691732451651,1.12657539975581,5,5.0457775750663,5.21144884464268,5.13347305054154,5.21284911278147
56,79.1193315476739,135.698405027852,101.058001456118,101.610088585201,5.16781428428675,-19.0995382009288,-32.677952222644,-22.7045851535666,-7.48417165447541,2.73942772960235,329.803571428571,473.535714285714,320.178571428571,369.946428571429,18.9505179375674,32.5663960711227,25.2467162948664,53.1784125249473,122.286141675327,5,5.90842106098755,5.89216418822741,5.96131174337435,6.32021770744151
504,53.2549855886502,85.0632892564522,67.0440294044825,58.9486420353697,2.37731893338094,17.4045182685085,27.0621027474985,28.0473895522672,-20.7225569449487,1.8485569232276,317.617063492063,447.839285714286,302.843253968254,324.430555555556,14.0454967401837,21.6903708311177,20.4095282498138,23.1196666713202,36.5564828043624,4,7.02722120344566,7.52980702918834,7.44025717980403,7.5218829422417
35,233.390351101687,371.324702524868,274.208043369231,249.055374113945,1.48659582995432,233.390351101687,371.324702524868,274.208043369231,249.055374113945,1.43676223303848,520.228571428571,770.314285714286,528.828571428571,570.657142857143,121.045230203846,190.121280304152,131.474600635427,136.786370009618,64.7243991783993,3,5.77343145325046,5.72993019455337,5.77341903928124,5.80015087959227
92,27.0411313761682,64.3434309319949,48.0572890092164,116.12996053956,1.84782608695652,7.55142857391487,30.8818553867111,16.8134731057063,93.5604602756866,1.45960089839952,222.663043478261,317.771739130435,167.076086956522,759.902173913043,20.2432367524441,34.1260780243388,28.5665636470531,50.3269872677476,3.87013621468746,4,6.37099855787994,6.51464389792717,6.42567897219964,6.55215288772275
99,90.3913963339465,154.890690537665,113.072426956287,208.401208939632,2.40189369097614,90.3913963339465,154.890690537665,113.072426956287,152.886151826444,2.71360210119987,356.919191919192,535.989898989899,350.090909090909,646.727272727273,47.7094905679791,72.3210427973968,52.6954449393434,127.348548843565,33.5377301585797,4,6.79042119998082,6.80293967077087,6.7741222794346,6.76298314175128
